"URL","TAG","TEXT"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Search"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Home"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Home"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Institute History Vision & Mission Campus Location News and Events Tenders & Quotations Balance Sheets Rules, Guidelines & Forms Faculty Affairs IQAC Reports"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Institute"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","History"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","History"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Vision & Mission"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Vision & Mission"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Campus"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Campus"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Location"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Location"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","News and Events"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","News and Events"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Tenders & Quotations"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Tenders & Quotations"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Balance Sheets"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Balance Sheets"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Rules, Guidelines & Forms"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Rules, Guidelines & Forms"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Faculty Affairs"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Faculty Affairs"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","IQAC Reports"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","IQAC Reports"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Administration Board Of Governors Chairman, Board of Governors Director Senate Members Building & Works Committee Finance Committee Grievance Redressal Committee Institute Functionaries Minutes of Meetings"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Administration"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Board Of Governors"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Board Of Governors"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Chairman, Board of Governors"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Chairman, Board of Governors"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Director"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Director"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Senate Members"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Senate Members"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Building & Works Committee"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Building & Works Committee"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Finance Committee"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Finance Committee"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Grievance Redressal Committee"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Grievance Redressal Committee"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Institute Functionaries"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Institute Functionaries"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Minutes of Meetings"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Minutes of Meetings"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Programmes Undergraduate Postgraduate Doctorate Academic Support for Students Accreditation Scholarships IQAC Reports E-Academic Portal"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Programmes"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Undergraduate"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Undergraduate"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Postgraduate"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Postgraduate"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Doctorate"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Doctorate"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Academic Support for Students"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Academic Support for Students"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Accreditation"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Accreditation"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Scholarships"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Scholarships"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","IQAC Reports"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","IQAC Reports"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","E-Academic Portal"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","E-Academic Portal"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Admissions"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Admissions"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Academic Units Departments Centres"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Academic Units"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Departments"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Departments"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Centres"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Centres"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Research Overview Research Groups Sponsored Research In-House Projects Consultancy Courses and Conferences Young Research Fellows Programme Norms and Forms Contacts"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Research"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Overview"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Overview"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Research Groups"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Research Groups"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Sponsored Research"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Sponsored Research"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","In-House Projects"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","In-House Projects"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Consultancy"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Consultancy"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Courses and Conferences"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Courses and Conferences"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Young Research Fellows Programme"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Young Research Fellows Programme"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Norms and Forms"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Norms and Forms"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Contacts"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Contacts"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Campus Life Students Facilities Online Fee Payment"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Campus Life"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Students"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Students"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Facilities"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Facilities"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Online Fee Payment"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Online Fee Payment"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","-A"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","A"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","+A"
"https://pec.ac.in/research-groups-recent-interests-faculty","h3","Research & Consultancy"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Overview"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Overview"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Research Groups As Per UGC thrust areas As Per Faculty Interests Aerodynamic Nano Structures Micro Financing Traffic and Transport Planning Photonic Systems Mechatronics Manufacturing Processes"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Research Groups"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","As Per UGC thrust areas"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","As Per UGC thrust areas"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","As Per Faculty Interests Aerodynamic Nano Structures Micro Financing Traffic and Transport Planning Photonic Systems Mechatronics Manufacturing Processes"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","As Per Faculty Interests"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Aerodynamic"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Aerodynamic"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Nano Structures"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Nano Structures"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Micro Financing"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Micro Financing"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Traffic and Transport Planning"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Traffic and Transport Planning"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Photonic Systems"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Photonic Systems"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Mechatronics"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Mechatronics"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Manufacturing Processes"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Manufacturing Processes"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Sponsored Research"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Sponsored Research"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","In-House Projects"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","In-House Projects"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Consultancy"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Consultancy"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Advance Manufacturing Lab"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Advance Manufacturing Lab"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Norms and Forms"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Norms and Forms"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Contacts"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Contacts"
"https://pec.ac.in/research-groups-recent-interests-faculty","p","Quick Links"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Quick Links"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Alumni"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Alumni"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Central Library"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Central Library"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","TEQIP III"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","TEQIP III"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Admissions"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Admissions"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Placement"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Placement"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Tenders"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Tenders"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Close modal"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Aerodynamic The main activity of the research group is in the area of supersonic aerodynamics. An open-jet supersonic wind tunnel facility is being established as in-house project entitled “Installation of open-jet supersonic wind-tunnel with Data Acquisition System”."
"https://pec.ac.in/research-groups-recent-interests-faculty","h4","Aerodynamic"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Aerodynamic"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Nano Structures of Functional Materials The main activity of the research group is the synthesis and characterization of the nanostructures of functional materials by different techniques. Recently nanostructures such as nanoparticles, nanotubes, nanowires and nanorods, of functional materials have received considerable attention from the academia and the industry due to their distinctive physical properties and potential applications in nanoscale piezoelectric transducers and actuators, ultrasonic devices, and high-density nonvolatile memory devices."
"https://pec.ac.in/research-groups-recent-interests-faculty","h4","Nano Structures of Functional Materials"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Nano Structures of Functional Materials"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Micro Financing The main activity of the research group is to analysis the impact of Microfinance on Woman Empowerment. is the process of enabling or authorizing an individual to think, behave, take action and control work in an autonomous way. It includes both controls over resources (Physical, Human, Intellectual and Financial) and over ideology (Belief, values and attitudes). It can be viewed as a means of creating a social environment in which one can take decisions and make choice either individually or collectively for social transformation."
"https://pec.ac.in/research-groups-recent-interests-faculty","h4","Micro Financing"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Micro Financing"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Traffic and Transport Planning The main activity of the group is to contribute in study for intersection improvement, study for possible implementation of BRT system, feasibility study for evolving needed traffic regulations and study for Parking solutions in selected areas"
"https://pec.ac.in/research-groups-recent-interests-faculty","h4","Traffic and Transport Planning"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Traffic and Transport Planning"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Photonic Systems and Network Design The main activity of the group is to facilitate research and development in the area of photonics to form design, simulation and demonstration of new technologies for further broadband photonic communication systems and compare upgrade strategies. It will be used to design optical transmission systems, evaluate impact of real world equipment and new component ideas on system design. This multi-user shared research facility may be extended for consultancy and Industrial research."
"https://pec.ac.in/research-groups-recent-interests-faculty","h4","Photonic Systems and Network Design"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Photonic Systems and Network Design"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Mechatronics Mechatronics is an interdisciplinary field, based on classical mechanical and electrical engineering as well as automation science and technology and computer science. Mechatronics expands into core competency areas of followings such as: automation, robotics, mechatronics design, programmable logic controllers, electro-pneumatics, vision systems, computer numerical control, and computer aided design/computer aided manufacturing, sensors, virtual reality, computer programming, microcontroller and control engineering.The main activities of the group is to focus on integral system development with technical components connected via an intelligent control system."
"https://pec.ac.in/research-groups-recent-interests-faculty","h4","Mechatronics"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Mechatronics"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Micro & Advanced Manufacturing Processes The main activity of the group is to focus on the on the development of new tool and work materials along with the optimization of the various advanced machining processes. Over last few years, fundamental research on non-conventional machining has been conducted at various research centers. Despite the progress in theoretical understanding and modeling development, there has been less work accomplished in experimental studies and model validation. In fact, very little experimental data exists in the literature on the parametric study and performance analysis and optimization of the processes."
"https://pec.ac.in/research-groups-recent-interests-faculty","h4","Micro & Advanced Manufacturing Processes"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Micro & Advanced Manufacturing Processes"
"https://pec.ac.in/research-groups-recent-interests-faculty","h3","Research"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Overview"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Overview"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Research Groups"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Research Groups"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Sponsored Research"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Sponsored Research"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Consultancy"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Consultancy"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Collaborations"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Collaborations"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","In-House Projects"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","In-House Projects"
"https://pec.ac.in/research-groups-recent-interests-faculty","h3","Academics"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Time Tables"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Time Tables"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Examination"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Examination"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Academic Calendar"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Academic Calendar"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Undergraduate Programme"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Undergraduate Programme"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Postgraduate Programme"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Postgraduate Programme"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","PhD Programme"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","PhD Programme"
"https://pec.ac.in/research-groups-recent-interests-faculty","h3","Facilities"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Library"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Library"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Computer Centre"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Computer Centre"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Sports"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Sports"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Hostels"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Hostels"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Medical Facility"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Medical Facility"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Workshops"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Workshops"
"https://pec.ac.in/research-groups-recent-interests-faculty","h3","Information"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","E-Notices"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","E-Notices"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Multimedia"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Multimedia"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Brochure & Prospectus"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Brochure & Prospectus"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","CRIKC"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","CRIKC"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Sexual Harassment Complaints"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Sexual Harassment Complaints"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Website Credits"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Website Credits"
"https://pec.ac.in/research-groups-recent-interests-faculty","p","Copyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Web Editor"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Web Editor"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Anti-Ragging"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Anti-Ragging"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Privacy Statement"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Privacy Statement"
"https://pec.ac.in/research-groups-recent-interests-faculty","li","Report Copyright Infringement"
"https://pec.ac.in/research-groups-recent-interests-faculty","a","Report Copyright Infringement"
"https://pec.ac.in/cc/faculty","a","Skip to main content"
"https://pec.ac.in/cc/faculty","li","Alumni"
"https://pec.ac.in/cc/faculty","a","Alumni"
"https://pec.ac.in/cc/faculty","li","Webmail"
"https://pec.ac.in/cc/faculty","a","Webmail"
"https://pec.ac.in/cc/faculty","li","Jobs"
"https://pec.ac.in/cc/faculty","a","Jobs"
"https://pec.ac.in/cc/faculty","li","Tenders"
"https://pec.ac.in/cc/faculty","a","Tenders"
"https://pec.ac.in/cc/faculty","li","Office Orders"
"https://pec.ac.in/cc/faculty","a","Office Orders"
"https://pec.ac.in/cc/faculty","li","NIRF"
"https://pec.ac.in/cc/faculty","a","NIRF"
"https://pec.ac.in/cc/faculty","li","RTI"
"https://pec.ac.in/cc/faculty","a","RTI"
"https://pec.ac.in/cc/faculty","li","Placements"
"https://pec.ac.in/cc/faculty","a","Placements"
"https://pec.ac.in/cc/faculty","li","Contact Us"
"https://pec.ac.in/cc/faculty","a","Contact Us"
"https://pec.ac.in/cc/faculty","li","Search"
"https://pec.ac.in/cc/faculty","li","Home"
"https://pec.ac.in/cc/faculty","a","Home"
"https://pec.ac.in/cc/faculty","li","Institute History Vision & Mission Campus Location News and Events Tenders & Quotations Balance Sheets Rules, Guidelines & Forms Faculty Affairs IQAC Reports"
"https://pec.ac.in/cc/faculty","a","Institute"
"https://pec.ac.in/cc/faculty","li","History"
"https://pec.ac.in/cc/faculty","a","History"
"https://pec.ac.in/cc/faculty","li","Vision & Mission"
"https://pec.ac.in/cc/faculty","a","Vision & Mission"
"https://pec.ac.in/cc/faculty","li","Campus"
"https://pec.ac.in/cc/faculty","a","Campus"
"https://pec.ac.in/cc/faculty","li","Location"
"https://pec.ac.in/cc/faculty","a","Location"
"https://pec.ac.in/cc/faculty","li","News and Events"
"https://pec.ac.in/cc/faculty","a","News and Events"
"https://pec.ac.in/cc/faculty","li","Tenders & Quotations"
"https://pec.ac.in/cc/faculty","a","Tenders & Quotations"
"https://pec.ac.in/cc/faculty","li","Balance Sheets"
"https://pec.ac.in/cc/faculty","a","Balance Sheets"
"https://pec.ac.in/cc/faculty","li","Rules, Guidelines & Forms"
"https://pec.ac.in/cc/faculty","a","Rules, Guidelines & Forms"
"https://pec.ac.in/cc/faculty","li","Faculty Affairs"
"https://pec.ac.in/cc/faculty","a","Faculty Affairs"
"https://pec.ac.in/cc/faculty","li","IQAC Reports"
"https://pec.ac.in/cc/faculty","a","IQAC Reports"
"https://pec.ac.in/cc/faculty","li","Administration Board Of Governors Chairman, Board of Governors Director Senate Members Building & Works Committee Finance Committee Grievance Redressal Committee Institute Functionaries Minutes of Meetings"
"https://pec.ac.in/cc/faculty","a","Administration"
"https://pec.ac.in/cc/faculty","li","Board Of Governors"
"https://pec.ac.in/cc/faculty","a","Board Of Governors"
"https://pec.ac.in/cc/faculty","li","Chairman, Board of Governors"
"https://pec.ac.in/cc/faculty","a","Chairman, Board of Governors"
"https://pec.ac.in/cc/faculty","li","Director"
"https://pec.ac.in/cc/faculty","a","Director"
"https://pec.ac.in/cc/faculty","li","Senate Members"
"https://pec.ac.in/cc/faculty","a","Senate Members"
"https://pec.ac.in/cc/faculty","li","Building & Works Committee"
"https://pec.ac.in/cc/faculty","a","Building & Works Committee"
"https://pec.ac.in/cc/faculty","li","Finance Committee"
"https://pec.ac.in/cc/faculty","a","Finance Committee"
"https://pec.ac.in/cc/faculty","li","Grievance Redressal Committee"
"https://pec.ac.in/cc/faculty","a","Grievance Redressal Committee"
"https://pec.ac.in/cc/faculty","li","Institute Functionaries"
"https://pec.ac.in/cc/faculty","a","Institute Functionaries"
"https://pec.ac.in/cc/faculty","li","Minutes of Meetings"
"https://pec.ac.in/cc/faculty","a","Minutes of Meetings"
"https://pec.ac.in/cc/faculty","li","Programmes Undergraduate Postgraduate Doctorate Academic Support for Students Accreditation Scholarships IQAC Reports E-Academic Portal"
"https://pec.ac.in/cc/faculty","a","Programmes"
"https://pec.ac.in/cc/faculty","li","Undergraduate"
"https://pec.ac.in/cc/faculty","a","Undergraduate"
"https://pec.ac.in/cc/faculty","li","Postgraduate"
"https://pec.ac.in/cc/faculty","a","Postgraduate"
"https://pec.ac.in/cc/faculty","li","Doctorate"
"https://pec.ac.in/cc/faculty","a","Doctorate"
"https://pec.ac.in/cc/faculty","li","Academic Support for Students"
"https://pec.ac.in/cc/faculty","a","Academic Support for Students"
"https://pec.ac.in/cc/faculty","li","Accreditation"
"https://pec.ac.in/cc/faculty","a","Accreditation"
"https://pec.ac.in/cc/faculty","li","Scholarships"
"https://pec.ac.in/cc/faculty","a","Scholarships"
"https://pec.ac.in/cc/faculty","li","IQAC Reports"
"https://pec.ac.in/cc/faculty","a","IQAC Reports"
"https://pec.ac.in/cc/faculty","li","E-Academic Portal"
"https://pec.ac.in/cc/faculty","a","E-Academic Portal"
"https://pec.ac.in/cc/faculty","li","Admissions"
"https://pec.ac.in/cc/faculty","a","Admissions"
"https://pec.ac.in/cc/faculty","li","Academic Units Departments Centres"
"https://pec.ac.in/cc/faculty","a","Academic Units"
"https://pec.ac.in/cc/faculty","li","Departments"
"https://pec.ac.in/cc/faculty","a","Departments"
"https://pec.ac.in/cc/faculty","li","Centres"
"https://pec.ac.in/cc/faculty","a","Centres"
"https://pec.ac.in/cc/faculty","li","Research Overview Research Groups Sponsored Research In-House Projects Consultancy Courses and Conferences Young Research Fellows Programme Norms and Forms Contacts"
"https://pec.ac.in/cc/faculty","a","Research"
"https://pec.ac.in/cc/faculty","li","Overview"
"https://pec.ac.in/cc/faculty","a","Overview"
"https://pec.ac.in/cc/faculty","li","Research Groups"
"https://pec.ac.in/cc/faculty","a","Research Groups"
"https://pec.ac.in/cc/faculty","li","Sponsored Research"
"https://pec.ac.in/cc/faculty","a","Sponsored Research"
"https://pec.ac.in/cc/faculty","li","In-House Projects"
"https://pec.ac.in/cc/faculty","a","In-House Projects"
"https://pec.ac.in/cc/faculty","li","Consultancy"
"https://pec.ac.in/cc/faculty","a","Consultancy"
"https://pec.ac.in/cc/faculty","li","Courses and Conferences"
"https://pec.ac.in/cc/faculty","a","Courses and Conferences"
"https://pec.ac.in/cc/faculty","li","Young Research Fellows Programme"
"https://pec.ac.in/cc/faculty","a","Young Research Fellows Programme"
"https://pec.ac.in/cc/faculty","li","Norms and Forms"
"https://pec.ac.in/cc/faculty","a","Norms and Forms"
"https://pec.ac.in/cc/faculty","li","Contacts"
"https://pec.ac.in/cc/faculty","a","Contacts"
"https://pec.ac.in/cc/faculty","li","Campus Life Students Facilities Online Fee Payment"
"https://pec.ac.in/cc/faculty","a","Campus Life"
"https://pec.ac.in/cc/faculty","li","Students"
"https://pec.ac.in/cc/faculty","a","Students"
"https://pec.ac.in/cc/faculty","li","Facilities"
"https://pec.ac.in/cc/faculty","a","Facilities"
"https://pec.ac.in/cc/faculty","li","Online Fee Payment"
"https://pec.ac.in/cc/faculty","a","Online Fee Payment"
"https://pec.ac.in/cc/faculty","a","-A"
"https://pec.ac.in/cc/faculty","a","A"
"https://pec.ac.in/cc/faculty","a","+A"
"https://pec.ac.in/cc/faculty","h3","Computer Centre"
"https://pec.ac.in/cc/faculty","li","About Computer Centre"
"https://pec.ac.in/cc/faculty","a","About Computer Centre"
"https://pec.ac.in/cc/faculty","li","Computer Centre: At a Glance"
"https://pec.ac.in/cc/faculty","a","Computer Centre: At a Glance"
"https://pec.ac.in/cc/faculty","li","Campus Network"
"https://pec.ac.in/cc/faculty","a","Campus Network"
"https://pec.ac.in/cc/faculty","li","Data Centre"
"https://pec.ac.in/cc/faculty","a","Data Centre"
"https://pec.ac.in/cc/faculty","li","Centralized Softwares"
"https://pec.ac.in/cc/faculty","a","Centralized Softwares"
"https://pec.ac.in/cc/faculty","li","Open Source Software"
"https://pec.ac.in/cc/faculty","a","Open Source Software"
"https://pec.ac.in/cc/faculty","li","In-House Web-Application Development"
"https://pec.ac.in/cc/faculty","a","In-House Web-Application Development"
"https://pec.ac.in/cc/faculty","li","Services"
"https://pec.ac.in/cc/faculty","a","Services"
"https://pec.ac.in/cc/faculty","li","Faculty"
"https://pec.ac.in/cc/faculty","a","Faculty"
"https://pec.ac.in/cc/faculty","li","Network Usage Policy"
"https://pec.ac.in/cc/faculty","a","Network Usage Policy"
